city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Pathanamthitta,1,1,0,142.70985149054079,-1.7507379741228557,0.6473466909201581,0.5018456067840236,16,0.15234374999999994,False
Pathankot,0,1,2,134.86558439344506,0.23937782576235012,1.2285478888505545,0.7135604298351924,16,1.9843359374999987,False
Patiala,0,1,0,184.52228077047837,-0.2266296038915916,1.3129166005500876,0.8499999999999999,16,1.4052734374999987,False
Patna,0,1,1,174.86387687127123,-0.5006550308272051,1.9788308975414595,1.7040250418802934,16,2.609375,False
Peddapalli,0,1,1,132.90310360857725,0.6806379870296767,1.2831206110153628,0.9690702636960635,16,5.155273437499998,False
Pendra,0,1,2,216.42176539697266,0.5132399558053793,0.684253109243722,0.5696262541103283,16,0.9618750000000004,False
Perambalur,2,0,2,158.648505492303,-0.48024633500616876,1.1278682077911082,0.9130325180403411,16,0.859375,False
Phek,1,1,0,150.70384470082823,-0.3062726373921272,1.5702196034560392,1.30171598310327,16,1.8875000000000004,False
Pilibhit,2,1,2,159.80545352972365,0.4999612580524342,0.7137190873135771,0.5082729668021284,16,1.0187109375000005,False
Pithoragarh,0,1,0,137.60342789454714,0.6111428390126276,0.48925964476952305,0.4062499999999998,16,0.6155859374999995,False
Porbandar,1,0,0,56.39131512966787,0.059274735888489305,0.4146559902675419,0.3180857292425301,16,0.18277343749999958,False
Pratapgarh,2,1,2,122.22415548791678,-0.41769197624505994,0.9579843632582882,0.8182340251271452,16,0.6473437499999999,False
Puducherry,1,0,0,133.39701014429613,-0.7524125370747121,0.43332235714646156,0.3285467054680882,16,0.10714843749999964,False
Pudukkottai,1,0,0,161.2537225719483,-1.0561699935683357,1.3041310507055777,1.085470709616947,16,0.8271484375,False
Pulwama,0,1,0,168.9520773448671,-0.4311922659182068,2.2800767530940704,1.5374999999999999,16,3.6324609375000003,False
Punch,2,1,2,166.9599148770786,0.014597630767161585,1.7431856079722885,0.9862755893025441,16,3.0837109375,False
Pune,2,1,0,143.87548710497276,0.5671501453952285,0.9052286346546147,0.7143030154704773,16,1.8931249999999995,False
