city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Hoshiarpur,2,1,2,417.8681326285117,0.416608926956632,1.9492345016451942,1.464295822805721,45,6.512809876543209,False
Hugli,0,1,2,459.01443195996956,0.702849046155015,1.865182412226219,1.4592350652502057,45,11.707535802469136,False
Idukki,1,1,1,516.5359619158369,0.3851161349933915,2.517211238444856,1.689534089685049,45,10.304958024691356,False
Imphal,0,1,0,455.81567665997227,0.5997970089408621,1.5528375149467786,1.1956521739130437,46,6.025203213610586,False
Indore,1,1,1,457.20839233117624,0.5422543079131843,1.6708169714992462,1.364917891062478,45,6.0986469135802475,False
Jabalpur,1,1,1,432.87638355734424,0.7677105420483116,1.5920745174975914,1.2492287549535985,45,10.911822222222224,False
Jagatsinghapur,1,1,0,445.6509916363143,0.6607826931651584,1.4444941485353902,1.176748598993481,45,6.151111111111112,False
Jagtial,0,1,1,398.4365639103858,0.689791333900024,1.183594613256119,0.8808139940679323,45,4.51598024691358,False
Jaipur,0,1,2,496.0083720308581,0.6699061642125794,1.6801305296270246,1.3697722350794355,45,8.551624691358024,False
Jaisalmer,1,1,1,488.7361245645118,0.5270374389330863,1.2443894554063515,1.069829399594005,45,3.2740543209876534,False
Jalandhar,0,1,2,432.56938769721864,0.4224721025491699,1.8477128074540972,1.4847213218112076,45,5.911476543209877,False
Jalaun,2,1,2,456.4755336159351,0.8494010674453696,1.3261338997274077,1.0638652042840164,45,11.677580246913577,False
Jalgaon,1,1,1,394.66370418430716,0.8048179969482271,1.2246646773117744,0.9552511084997598,45,7.684128395061727,False
Jalna,2,1,2,446.9893731601331,0.6799741970736028,1.7099945300054809,1.3218465677535547,45,9.137017283950618,False
Jalor,0,1,2,416.865975327112,0.5541710332219536,1.4827511792134527,1.1852314154668862,45,4.931377777777777,False
Jalpaiguri,1,1,1,364.57990552761976,0.5764246659860457,1.2885710338722896,0.9588198202708892,45,3.92,False
Jammu,1,1,1,411.654523992808,0.5239503551241564,1.3683793101737731,1.0278488614858483,45,3.9333333333333327,False
Jamnagar,1,1,1,323.32690435310053,0.5906282634910355,0.8165465668453945,0.6572148516292515,45,1.62871111111111,False
Jamtara,0,1,0,426.62506521780233,0.7533419893925253,1.5671630419327782,1.24,45,9.957106172839506,False
Jamui,2,1,2,425.70422571023823,0.6946910249395606,1.8574014526830565,1.4078495950680776,45,11.299832098765432,False
Jangaon,1,1,2,367.31151062505876,0.3684309013247786,1.68197401458433,1.3719833346764339,45,4.479377777777779,False
Janjgir,0,1,0,398.14731310498325,0.5610528545962847,1.8869140002778197,1.3822222222222222,45,8.11132839506173,False
Jashpur,0,1,0,408.08285727283123,0.6203751838150819,1.6158245229259547,1.3044444444444443,45,6.8775506172839505,False
Jaunpur,0,1,1,441.3539606863857,0.7979475374999808,1.613667383325409,1.27847572074015,45,12.887358024691359,False
Jhabua,2,1,1,417.27536617500743,0.7260221104971507,1.297457482860423,1.009132027579681,45,6.144276543209877,False
Jhajjar,2,1,2,519.0095681036889,0.7827716579869166,1.5744919362477063,1.1991560600352225,45,11.412069135802469,False
