city,order_p,order_d,order_q,aic,r2,rmse,mae,n,variance,r2_undefined
Mandla,1,1,1,940.1087292621698,-0.08560258124033404,12.41196697259325,8.970337426679935,45,141.90913580246917,False
Mandsaur,1,1,1,944.7197360107264,0.05682715330258592,9.331529527470572,6.856492948106662,45,92.32395061728393,False
Mandya,0,1,2,916.6161136746408,0.1484925990878292,8.376006320165475,6.8230100104066755,45,82.39209876543211,False
Mansa,1,1,1,998.3019419816385,0.1763976851624799,18.601294149999518,11.773334481837214,45,420.1155555555555,False
Mathura,1,1,1,1046.8586929365492,0.095528074850319,20.77076363288431,16.634863664832704,45,476.9906172839506,False
Mau,1,1,2,959.0931920687417,0.2999521118758347,13.22379866488708,8.947987561482634,45,249.79555555555558,False
Mayurbhanj,1,1,1,966.1428171714698,0.16031353922968894,16.381382555292763,11.764282523705154,45,319.5832098765432,False
Medak,1,1,1,942.4556245078429,-0.06643143779680472,12.977969984044215,10.320817795420695,45,157.93580246913578,False
Medchal,2,1,0,923.259332400331,0.2617916416841293,8.84211565584806,6.7599987674467865,45,105.90913580246917,False
Medinipur,2,1,2,980.0751620931619,0.18595512704221873,16.68723412246676,12.60087973993877,47,342.0742417383432,False
Meerut,0,1,2,972.1423900711295,0.19318405655947735,19.27082842784506,13.959680958826112,45,460.28444444444443,False
Mirzapur,1,1,1,999.0737146141374,0.3722608703577239,13.211147476404728,8.94757490169374,45,278.0365432098766,False
Moga,1,1,1,981.1471241132001,0.22471805804005318,17.428241344043517,11.097613696213996,45,391.78469135802465,False
Mokokchung,1,1,1,868.8560420218523,0.1729136000458168,9.425113012300416,7.573281292509417,45,107.40444444444444,False
Mon,1,1,1,906.5245859136,0.25522154341938763,8.778661252899923,7.191380905933117,45,103.4735802469136,False
Moradabad,0,1,2,991.7123241941135,0.3390057192310083,14.86059800824308,11.216803093112205,45,334.0987654320988,False
Morbi,0,1,2,935.4566123199397,0.4111101413221936,15.730693485167416,12.58962162358416,45,420.2054320987654,False
Morena,1,1,1,1082.9869716518301,0.06424108794565209,23.185439688030932,19.8770364532331,45,574.469135802469,False
