city,n_train_cities,n_test_rows,temp_r2,temp_rmse,temp_mae,hum_r2,hum_rmse,hum_mae,temp_variance,hum_variance,temp_r2_undefined,hum_r2_undefined,temp_test_unique_ratio,temp_test_max_run
Raigarh,551,179,0.8658842185409692,1.119915946282395,0.8215479383987413,0.8476168886924224,7.501271552493788,5.175652681355292,9.351708748166411,369.2605723916232,False,False,0.5307262569832403,2
Raipur,551,178,0.8448202942726344,1.0797199543108542,0.8061458952049777,0.8564038113396345,7.90266817084814,5.342566975380335,7.51254923620755,434.9151937886631,False,False,0.48314606741573035,2
Raisen,551,179,0.8582050234449856,1.2980759286503922,0.9988261689231441,0.6848900407617671,11.06040543648058,8.24145740658364,11.883362566711401,388.22184076651797,False,False,0.4245810055865922,4
Rajgarh,551,179,0.9557168356185137,1.1945866621638006,0.8466625789043111,0.7449770992238919,8.764322552267055,6.239703780213377,32.225278237258514,301.2017727286913,False,False,0.6480446927374302,3
Rajkot,551,179,0.8655736322485721,0.9408823175545697,0.692482646943962,0.8150402524860023,9.111698272235094,6.636405478538022,6.585460503729596,448.87088417964475,False,False,0.4301675977653631,2
Rajsamand,551,179,0.9418975631681349,0.9661310945285125,0.7377821299325035,0.8294950268093699,8.349846489252924,6.1906074770753,16.064890608907337,408.9026559720358,False,False,0.5307262569832403,3
Ramanathapuram,551,179,0.6698018440457221,0.6688727293189861,0.5442480951661189,0.433909102501265,4.415750818844525,3.549651479006207,1.354915889017197,34.444742673449646,False,False,0.2681564245810056,3
Ramban,551,179,0.9382158121614551,1.2691425836918877,0.8914682982565835,0.8124651672351191,9.069845851180316,6.542206057513792,26.070147623357574,438.6497300333947,False,False,0.6424581005586593,2
Ramgarh,551,178,0.8574596135265085,1.7124284382055808,1.3246749339305401,0.49812355458808244,10.127273900514439,7.271542766686684,20.572493372048985,204.35642595631865,False,False,0.2247191011235955,4
Rampur,551,179,0.9561206693071874,1.1048950243336082,0.8178514667823156,0.791845665735901,9.380739117183875,7.087022367456626,27.82159608002247,422.75490777441405,False,False,0.5865921787709497,3
Ranchi,551,179,0.860278587165584,1.6962095124338936,1.3041813012919818,0.509584435532543,9.88881481554165,7.1521856740354535,20.5918810274336,199.3995817858369,False,False,0.21787709497206703,4
Rangachang,551,3,-1.6451591641155905,1.330156973525884,1.215639670507726,-0.0966088407025043,7.944553546535285,6.09636231882704,0.668888888888889,57.555555555555564,False,False,1.0,1
Ranipet,551,179,0.8375471183318819,0.8713891184629758,0.6710934179736605,0.6006533528138325,5.3113339123830325,4.260078548018478,4.674087575294155,70.64105365001093,False,False,0.39664804469273746,2
Ratlam,551,179,0.8528962376351937,1.063730096278163,0.7763757846372229,0.896637735037852,6.895286600193895,5.179411584777399,7.69199712867888,459.98389563371927,False,False,0.5027932960893855,4
Ratnagiri,551,179,0.6966822979517585,0.7582856063349864,0.5583848552264282,0.5931360541904644,8.081930829236574,6.16739538613204,1.8956923941200343,160.53918417028186,False,False,0.3128491620111732,3
Rayagada,551,179,0.8520125960420064,1.3571308646178177,1.046730744262914,0.49297196469824156,7.775222517577275,5.87605550528225,12.445682094816018,119.23223370057114,False,False,0.5363128491620112,2
Rewa,551,179,0.939851752420823,1.1898210020944486,0.8730149920816074,0.6917898506138207,10.669917542475758,6.878686905704119,23.536413345401204,369.38154239880146,False,False,0.6480446927374302,2
Rewari,551,178,0.9661112551011063,1.1634710373916093,0.8601353438802879,0.839577325011048,8.12955168041227,6.3367264549664855,39.94437855068804,411.97175230400205,False,False,0.5842696629213483,2
Rohtak,551,179,0.9588441997923349,1.251320064563386,0.8870575863965481,0.8249447690118606,8.661952590675142,6.629269249877434,38.045716425829404,428.60428825567243,False,False,0.6368715083798883,3
Rudraprayag,551,178,0.9439580840726237,1.1681419952406427,0.7956874519449794,0.742437224322264,9.51273063586535,6.9523454280248425,24.348841371039015,351.3397613937634,False,False,0.5898876404494382,2
Rupnagar,551,179,0.9519315175277968,1.292597548804813,1.0112170117362649,0.8105211669151218,7.091259342810424,5.278079754662817,34.75891763677788,265.3909054024531,False,False,0.6312849162011173,2
Sagar,551,178,0.883742868143769,1.2473870822715953,0.9018935469589927,0.8180302957464161,8.870512610920564,6.15965235488732,13.383906072465596,432.41260573159957,False,False,0.5449438202247191,2
Saharanpur,551,178,0.9606863729357131,1.0404049168613603,0.7991314007655734,0.8297596730019974,7.452691096039748,5.570247533408134,27.533516285822493,326.2599734881959,False,False,0.6292134831460674,3
Saharsa,551,179,0.9569972564263189,1.0467985281146548,0.8404595008839777,0.8214105708615831,7.7575090584572255,5.3523031095862095,25.48179644830062,336.96813457757247,False,False,0.6256983240223464,3
Sahibganj,551,178,0.9240856182201818,1.2919478895318877,1.0042643389721466,0.8198965757235411,7.912891750374513,5.960086356039112,21.98699785380634,347.6549993687666,False,False,0.6235955056179775,2
Saiha,551,179,0.8690812571531566,1.4498989223400305,1.0384995460191795,0.825892850750657,6.836983509426485,4.599815199634735,16.057340906962953,268.48032208732565,False,False,0.5418994413407822,2
Saitual,551,178,0.931190588184594,1.4942995086919162,1.0697987337938395,0.8194640716788616,5.672514769016089,3.8733122347320905,32.4509534780962,178.23279888902917,False,False,0.6292134831460674,3
Salem,551,179,0.6775736004052233,0.8830949498502328,0.6533654101263405,0.6459802980558567,4.652815258541083,3.673244459323155,2.418712274897787,61.15108766892419,False,False,0.3407821229050279,3
Samastipur,551,178,0.9426131927885317,1.2239489649708575,0.9303856589169608,0.8569136402868617,7.269189696809087,5.382325415608478,26.104450511299078,369.2952909986112,False,False,0.6179775280898876,3
Samba,551,179,0.9633056727137297,1.0011870485696135,0.760185233176946,0.815847310176397,6.98142898454291,5.171022679016662,27.31690646359352,264.67357448269405,False,False,0.5921787709497207,2
Sambalpur,551,179,0.8847372513122482,1.0483496638997891,0.8107720071974682,0.8104057145779693,7.693030561744468,5.235402458319045,9.5350582066727,312.15455198027524,False,False,0.5363128491620112,2
Sambhal,551,179,0.9681770649489261,0.9918086186628158,0.7549044847211994,0.7110842350074769,9.98483729131312,7.387679575310493,30.911175681158525,345.072812958397,False,False,0.5977653631284916,2
Sangli,551,179,0.5287115724785721,1.3028670794893737,1.0009706670301073,0.8565459240826503,7.74730911565045,5.899383742391418,3.601749009082113,418.3973034549483,False,False,0.39106145251396646,2
Sangrur,551,179,0.9559366687392084,1.2809429738688125,0.9166969065769537,0.6922934403482477,10.19376261157864,6.888690819069647,37.23764988608345,337.7009456633688,False,False,0.6759776536312849,3
Sant,551,179,0.8529161491619552,0.9867939487570451,0.7605380690665923,0.8897362312221654,7.217004557147159,5.4098427232645845,6.620456914578195,472.36871508379886,False,False,0.4581005586592179,2
Saraikela,551,178,0.9094256536516281,1.1970817110113579,0.9180732811170997,0.8185910981542952,8.58685632930851,5.9798602648492425,15.821307915667214,406.45249968438327,False,False,0.5730337078651685,2
Saran,551,178,0.9117320583820252,1.2013871980345803,0.8750070038923589,0.8115156597468279,8.973959939327251,6.4033684781765725,16.351703383411184,427.26073096831215,False,False,0.5730337078651685,2
Satara,551,179,0.5634361477993377,1.17860888344094,0.9076873928746738,0.8624072663262421,7.517478042543006,5.42018618140846,3.1819375175556317,410.7228238819013,False,False,0.3854748603351955,2
Satna,551,179,0.9327294763524017,1.2506357040448322,0.8762782083211095,0.7510703113547053,9.589834093121429,6.552224654948128,23.250743110389806,369.4413407821229,False,False,0.5810055865921788,2
Sawai Madhopur,551,179,0.9399311583485241,1.2001016000664184,0.8866335201341519,0.7844995567788757,8.042731126659566,5.601897904196652,23.976554414656217,300.16422708404855,False,False,0.6033519553072626,2
Sehore,551,179,0.8370645856291068,1.2420990983968885,0.9665865871825008,0.7078110114399199,11.129666357150521,8.213673275445052,9.468844917449518,423.9361443150963,False,False,0.4245810055865922,4
Seoni,551,178,0.812343610791128,1.1968174328179273,0.899558230182122,0.8519390476782015,8.102790235543631,6.0354941483063875,7.632950700669106,443.4336573664942,False,False,0.47752808988764045,2
Serchhip,551,179,0.8909974226980092,1.4195365017061239,1.0175740785271885,0.736681865012391,7.250216109294419,4.828323042206748,18.486570955962673,199.62785181486223,False,False,0.5810055865921788,2
Shahdara,551,179,0.9363944854055959,1.5828667335572206,1.1912803178340163,0.5915469144228914,9.18623618465243,6.980507119479468,39.39072126338129,206.60129209450395,False,False,0.16201117318435754,4
Shahdol,551,179,0.8857268895317215,1.3632603543443296,0.9330235221023763,0.8186753419073005,8.720109516281845,6.1060220510609176,16.263483037358384,419.36000749040295,False,False,0.5865921787709497,2
Shahjahanpur,551,179,0.9552296432720303,1.1616858698990216,0.872033632526879,0.7739063173030312,9.175723271123308,6.710435379778519,30.143026746980432,372.3850067101526,False,False,0.5977653631284916,2
Shajapur,551,179,0.8809420193213935,1.017083144524618,0.7920757750134224,0.8777597809196316,7.178220429233693,5.31321512966775,8.688691988389873,421.52123841328296,False,False,0.5139664804469274,2
Sheikhpura,551,179,0.8137838991817019,2.347872144356356,1.4913787519209063,0.7950990282485072,9.168875788588954,6.519246022542509,29.602722761461877,410.2873817920789,False,False,0.659217877094972,3
Sheohar,551,179,0.9698010419454621,0.8974767017298365,0.6792533374774508,0.850485136733403,6.569102211708439,4.860590173858266,26.671927842451858,288.6208295621235,False,False,0.659217877094972,2
Sheopur,551,179,0.9306308475012067,1.1842784857906097,0.8864466869791932,0.8166314626943908,8.01058313748644,5.653515750734,20.218144252676257,349.94794169969725,False,False,0.6145251396648045,2
Shimla,551,178,0.8888298982590558,1.3603363457614177,0.9902279668913259,0.7535163113631975,9.229141782325364,6.8125267840147075,16.645797247822244,345.56874132054037,False,False,0.6179775280898876,3
Shimoga,551,179,0.3634026433915166,1.1429921485826846,0.8652022882411539,0.6542828490076181,9.562280989271395,6.6343550837622125,2.052209356761649,264.4856277893948,False,False,0.30726256983240224,2
Shivpuri,551,179,0.9220159033765902,1.1964740390516326,0.8783533546375103,0.808069118315775,8.54457501670704,6.1528280831467965,18.356949533410315,380.39611747448583,False,False,0.5810055865921788,3
Shupiyan,551,179,0.9351535084693716,1.35839684182307,1.0192734659615257,0.8307276883120055,8.161908528818035,5.8597048519179795,28.455540713460877,393.54782934365346,False,False,0.6424581005586593,2
Siang,551,293,0.932337294668284,0.880146982524366,0.6025238933910437,0.883717722503623,7.055733528080652,4.838238880898212,11.448828524502323,428.1252198627824,False,False,0.3412969283276451,4
Siddipet,551,179,0.8183908652674559,0.8830624428344616,0.6902071331397428,0.7844527130911666,8.414234501751563,6.324330731228553,4.293832901594832,328.4631565806311,False,False,0.40782122905027934,2
Sidhi,551,179,0.9280500824763079,1.1686817419481073,0.8522496150046143,0.7857010123000632,9.191360107601373,6.271017447967422,18.982885053525173,394.22071720607966,False,False,0.6312849162011173,2
Sikar,551,179,0.9564021769443622,1.2166103729872981,0.9264247844096823,0.6563496976197711,9.713404948930734,7.12419416806961,33.949878593052645,274.55304141568615,False,False,0.6256983240223464,2
Simdega,551,179,0.8958168512185924,1.1662339920209261,0.8590001385255591,0.8057825632527069,8.764208494128209,6.455139289177349,13.05491089541525,395.4915264816953,False,False,0.5307262569832403,3
Sirmaur,551,179,0.9479163412157031,1.1860685775541047,0.8934476230603227,0.7904799601692263,8.407883023954033,6.090891176645903,27.009597702943108,337.40207858681066,False,False,0.6759776536312849,2
Sirohi,551,179,0.9222560467868939,1.268173568502519,0.8940057995920447,0.8465751027711448,7.320256039891733,5.361837913042139,20.68667894260479,349.26631503386284,False,False,0.5363128491620112,2
Sirsa,551,179,0.9598625807948142,1.2537567462090078,0.9546263281216436,0.5905736891817175,10.486697575979697,7.766592348063594,39.16310539621111,268.59735963297027,False,False,0.6368715083798883,2
Sitamarhi,551,179,0.9690575042476778,0.9076941908475531,0.6914764258260947,0.8506640083673013,6.569811422191963,4.866625978243634,26.627094035766675,289.0289316812834,False,False,0.659217877094972,2
Sitapur,551,179,0.9595898650337478,1.06763859723359,0.798284408373974,0.81073964220618,7.712554758068687,5.687924167979807,28.20708654536375,314.2945600948784,False,False,0.6368715083798883,2
Sivaganga,551,179,0.14118135070717186,1.202567230001478,0.9043373752564361,0.338662747803671,6.16930625583135,4.596724466265013,1.6839037483224621,57.550575824724575,False,False,0.2011173184357542,4
Siwan,551,179,0.9570582901875773,1.109765658526968,0.8452893210643484,0.7969038782766327,7.96327876070846,5.584083656621772,28.68026965450516,312.23544833182484,False,False,0.7094972067039106,2
Solan,551,179,0.9414994252613478,1.4425160305889093,1.0357831330398948,0.754211468951442,9.171739237950199,6.904143573109468,35.5697787210137,342.2486813769857,False,False,0.6983240223463687,3
Solapur,551,179,0.7920765314769336,1.0858747280876102,0.8548123202103572,0.9083571954051984,5.962077483128014,4.328088930657735,5.670951593271122,387.8795293530164,False,False,0.4245810055865922,2
Somnath,551,179,0.8972407814918026,0.6657135195337494,0.5179499747063859,0.7000935349937605,9.17753712534497,6.7390474970250365,4.312746793171249,280.8448550294935,False,False,0.3575418994413408,3
Sonipat,551,179,0.9481079739227279,1.4128406723505642,1.0620249973702187,0.6814344949154317,8.318620980440116,6.24454988220612,38.466772572641304,217.2220592366031,False,False,0.18435754189944134,5
South Salmara,551,186,0.9532156324338332,0.8151418763454275,0.6399254082484958,0.8480231521289265,7.04764147551,5.036155182457254,14.202527748872702,326.82116429645043,False,False,0.5,3
South Suburban,551,179,0.903929574080654,1.4176039839966703,1.0958693072278365,0.6270815691539198,5.839624029843007,4.384471234302073,20.917998814019537,91.44414968321837,False,False,0.12849162011173185,4
Srikakulam,551,179,0.9267202130059857,0.6658113613763927,0.5229470235340369,0.4047179240447992,5.015780837639326,3.7369478627399033,6.0494822258980685,42.262413782341376,False,False,0.4581005586592179,3
Srinagar,551,178,0.9075677109427577,1.6040727427201102,1.1428635974461847,0.8314501222970292,8.479542533616454,6.166917619666318,27.8371269410428,426.5956318646635,False,False,0.6460674157303371,2
Sukma,551,179,0.8300565973124387,1.073496233912312,0.8173360105207589,0.7622745933697141,8.066919804299385,6.011221471742956,6.781046783808244,273.74101931899753,False,False,0.48044692737430167,3
Sultanpur,551,179,0.9473026665522578,1.2353600478037687,0.9004951693186637,0.7664977849811154,9.188464983077296,6.4185803640634225,28.959993757997566,361.57211073312317,False,False,0.6312849162011173,2
Sundargarh,551,179,0.866860266302002,1.2340631544802472,0.9161090684661318,0.7719872617334343,9.126482016145896,6.355765298224595,11.438447613994569,365.29833650635123,False,False,0.547486033519553,3
Supaul,551,179,0.9575183053169778,1.0264558336192555,0.8166803865131254,0.8418319344127455,7.288795574958703,5.234079212571594,24.801543023001777,335.8866452357916,False,False,0.6256983240223464,2
Surajpur,551,179,0.924437142648118,1.3699622028898806,1.0556031107432993,0.7584806870747953,7.937541036131069,5.352223087513457,24.837552510845477,260.8675759183546,False,False,0.6256983240223464,2
Surat,551,179,0.7780151920092147,0.807215979401849,0.6098578933356565,0.8784107112524856,6.592362221385295,4.58989759385114,2.9353253643768924,357.4265472363534,False,False,0.36312849162011174,3
Surendranagar,551,179,0.888799158757086,1.0661238657566725,0.7590625196467367,0.7831810667865134,7.9933200207573405,5.758114754491287,10.221326425517304,294.68443556692984,False,False,0.4581005586592179,2
Surguja,551,179,0.9149201306875927,1.2020456298170268,0.8809929598203957,0.789468083622794,8.884340769483956,6.40524342350553,16.983026746980432,374.91470303673424,False,False,0.5363128491620112,3
Suryapet,551,179,0.7722140433949025,0.9014543519155233,0.6670027863574206,0.35863849068157405,8.484065833055743,5.808189334999993,3.567471676913954,112.22901906931742,False,False,0.3854748603351955,3
Talab Data,551,161,0.959617793913085,1.058928748783018,0.7856911022546291,0.786429828865947,7.556887121865514,5.630054230408666,27.767925620153544,267.39006982755296,False,False,0.6708074534161491,2
Tamenglong,551,179,0.9101429782686066,1.218693350438718,0.8522193328485473,0.7795574128680004,6.550555554660198,4.6551580374771655,16.528630192565775,194.6528510346119,False,False,0.5363128491620112,3
Tarn Taran,551,178,0.9408372012860614,1.6422026770650544,1.261834458539756,0.4079039775263461,7.043890322867993,4.7100065588550715,45.58319909102386,83.7978790556748,False,False,0.15168539325842698,3
Tawang,551,179,0.5066348987020294,2.865476709143008,2.032356043591713,0.5316982955239306,7.960456032351015,5.988231948383612,16.64275958927624,135.31631347336227,False,False,0.6089385474860335,2
Tehri-Garhwal,551,178,0.9276192247744367,1.4493162532460573,0.9975417479111325,0.7705373816741917,8.05758718041725,5.727681970788622,29.020380002524934,282.94243151117286,False,False,0.6460674157303371,3
Tenkasi,551,178,0.7166014853336478,1.5282965495373055,1.0546301883033928,0.6318429164079464,4.4713345813301935,3.3557878947036293,8.241716954929933,54.30516980179271,False,False,0.3146067415730337,9
Thane,551,179,0.3352551620890646,1.2844503998036843,0.9912788008088809,0.7306473263322769,10.061509207366917,7.380568386929668,2.481873849130802,375.8417028182641,False,False,0.0670391061452514,6
Thanjavur,551,179,0.3419002938720298,1.107891709377604,0.8336132139619801,0.20460715604784618,5.365556305037589,4.056345860735676,1.8651034611903494,36.194937736025715,False,False,0.061452513966480445,6
Thiruvananthapuram,551,179,-0.2515696644022525,1.4240709257236217,1.1027932181055198,0.39384303790608044,5.77336036881321,4.675487140581592,1.620347679535595,54.9885459255329,False,False,0.05027932960893855,6
Thiruvarur,551,179,0.6401770270292958,0.866172932310937,0.6238856324578835,0.4017755999512542,5.1294911501594544,3.9388469592187305,2.0850685059767176,43.98295933335414,False,False,0.29608938547486036,3
Thoubal,551,179,0.9411674847659455,1.145871954578085,0.8399949649577139,0.7882000600691803,5.89362312435502,4.078446229338294,22.3179738460098,163.99812739926966,False,False,0.5363128491620112,3
Thrissur,551,179,-0.12641227597033855,1.2925120586451888,1.0067273032483468,0.48887927115989116,5.540920135204559,4.307553922736117,1.4831047720108612,60.067600886364346,False,False,0.0670391061452514,6
Tikamgarh,551,179,0.9201000807362261,1.2880563047173637,0.9382222488013124,0.8209446884248113,7.948713264604273,5.733665798551104,20.764589744389998,352.8632689366749,False,False,0.5977653631284916,2
Tinsukia,551,179,0.9332400022904388,1.1005494295013514,0.810024451589818,0.7845285670739282,6.819047518313972,4.677852487454115,18.142736493867233,215.80312724321962,False,False,0.553072625698324,2
Tirap,551,179,0.9595595056533784,1.0642514877099063,0.8273615833094505,0.6170502638828561,7.266535001754803,5.305530819568212,28.007353703067942,137.8837114946475,False,False,0.5754189944134078,2
Tiruchirappalli,551,179,0.38295942482212963,1.0421525436226706,0.7995198335341779,0.237967661127634,5.215411634386865,3.9849621210333934,1.760146687057208,35.69470366093443,False,False,0.055865921787709494,6
Tirunelveli,551,178,0.7496270126332065,0.7163691317758019,0.558774195526407,0.6807361305656463,4.5979851261392275,3.650013642103017,2.0496809115010737,66.21941674031056,False,False,0.30337078651685395,3
Tiruppur,551,179,0.29678233583315516,1.2185921184347255,0.9530579709045021,0.6493236780142615,7.764367192968827,5.897185319615488,2.1116744171530226,171.9118005056022,False,False,0.0670391061452514,5
Tiruvannamalai,551,179,0.831764537995212,0.8133405689691992,0.6294881286670941,0.5495986540699402,4.88063476770966,3.9523500148379562,3.9321250897287854,52.88748790612028,False,False,0.37988826815642457,2
Tonk,551,179,0.9434320245813447,1.2084846126027273,0.9224309571324718,0.7044541641639395,9.440839555580077,6.75754391773211,25.817347148965382,301.5757310945352,False,False,0.5642458100558659,3
Tuensang,551,179,0.9689624643354867,1.1561080671834307,0.7946904815475404,0.5059404565636099,5.775133980354814,4.211092764570677,43.06353047657689,67.50638244748914,False,False,0.5586592178770949,3
Tumkur,551,179,0.5821134202015006,1.1130823241256749,0.8596347874272977,0.6904806869620925,7.446835464411209,5.5043259280997905,2.9648050934739856,179.16606847476675,False,False,0.31843575418994413,3
Udaipur,551,351,0.08395952040717591,4.904401905776559,3.7998910321583432,-0.47024896896658475,25.479391531052904,20.747294828867194,26.257745797517877,441.5574548907882,False,False,0.4757834757834758,2
Udalguri,551,179,0.952117482971749,1.033689887549716,0.7232782059299468,0.8281329858243404,6.27509941243297,4.408796484342547,22.31534284198371,229.11244967385537,False,False,0.6368715083798883,2
Udhampur,551,179,0.9739206634896866,1.3553577402412316,0.9293755134391618,0.8096890954306044,7.965768041740524,5.888285599119573,70.43870166349365,333.41999313379733,False,False,0.6927374301675978,3
Udupi,551,178,-0.14360546798453977,1.27093620491784,0.9623534519585639,0.40120311618550175,6.273806805779679,4.98112306276879,1.4124441358414341,65.73289357404369,False,False,0.07303370786516854,6
Ujjain,551,178,0.7453224076809715,1.4160231923716713,1.0987589365528432,0.7225766798363495,8.295981093341187,6.320098132609132,7.873176682237091,248.0804507006691,False,False,0.2247191011235955,4
Ukhrul,551,179,0.936705662614002,1.0692783602421065,0.7882184962300264,0.6464627182361175,7.247906369184499,4.992445228714808,18.064115352204986,148.59011891014637,False,False,0.553072625698324,2
Umaria,551,178,0.8900068457337817,1.2797859119680794,0.9102794407120736,0.8223159654883464,8.71273536828003,5.930670054226092,14.890490152758492,427.2289168034339,False,False,0.5842696629213483,2
Una,551,179,0.8290916898933798,0.8680512859323771,0.6737992245239292,0.784141633863064,8.994001823570446,6.768026493733806,4.408873006460473,374.74604413095716,False,False,0.40782122905027934,2
Unnao,551,179,0.9128096104103397,1.7808888899449435,1.3349278084781269,0.6177708796300545,7.8733423994542235,5.823230429856931,36.37516993851627,162.1789582097937,False,False,0.17318435754189945,6
Upper Tirupati,551,179,0.8752758916393515,0.9221785071173926,0.7052173303553495,0.4913260846779085,6.380434758074636,4.963636343837979,6.818354608158297,80.03152211229363,False,False,0.45251396648044695,2
Uttarkashi,551,179,0.8862727024138565,2.534451431058988,1.7724757675065184,0.6389083731271537,10.458824873723014,8.134034327447194,56.481110452233075,302.9342405043538,False,False,0.7486033519553073,3
Vadodara,551,179,0.8281025839272647,1.0382683413241074,0.8249298620430858,0.838790378604741,8.4156965610597,6.037994373056927,6.271188789363627,439.3282981180362,False,False,0.44692737430167595,2
Valsad,551,179,0.7401747967510843,0.8461276520508504,0.6389926996927582,0.8679089009130281,6.933761893309195,5.196491014583456,2.7554370962204673,363.9689148278768,False,False,0.3575418994413408,3
Varanasi,551,179,0.9533414295784998,1.1234383659008205,0.8351349297603416,0.832780582965376,7.5353476261097025,5.427888434242076,27.049987828095254,339.5626228894229,False,False,0.6424581005586593,2
Vellore,551,179,0.8548743640774561,0.9206109242600884,0.7127565069559211,0.5834200623971845,5.505962202289473,4.332039277907399,5.839936331575169,72.77263506132768,False,False,0.4581005586592179,3
Vidisha,551,179,0.84906989468711,1.348215581493258,1.0194246994989538,0.6640295552096058,11.499436878703616,8.479069780099225,12.043225242657845,393.59726600293374,False,False,0.44692737430167595,4
Vikarabad,551,179,0.7137382513041688,1.1305756012771504,0.8993038554215561,0.47629505678666784,8.061064780642392,6.205863087765785,4.465148403607877,124.0789613307949,False,False,0.09497206703910614,9
Visakhapatnam,551,179,0.8896574356155184,0.5972134513488415,0.4387255600058982,0.4402669387832575,4.710377599569341,3.616605614196374,3.23233294840985,39.63971161948753,False,False,0.35195530726256985,2
Vizianagaram,551,179,0.9169475285896567,0.7005131459288793,0.5183861920422078,0.23419473824166614,5.66484716169844,4.2790217249636235,5.908537810929747,41.90424768265659,False,False,0.48044692737430167,3
Wanaparthy,551,179,0.7661597644425975,0.9843593148852612,0.7557359830126911,0.7475543506203364,7.793192464645658,5.8675236190050395,4.143697762242128,240.58187946693297,False,False,0.37988826815642457,2
Warangal,551,179,0.812708046096099,0.9713503889557351,0.7506973135565841,0.6278234668666655,10.156112542985193,6.919433387553738,5.037704815704878,277.144346306295,False,False,0.3854748603351955,3
Wardha,551,179,0.7452764952001526,1.567394286337898,1.2266634714394935,0.5928816328211715,7.795923808601519,5.625476494488942,9.644672763022378,149.28441684092257,False,False,0.11731843575418995,5
Washim,551,179,0.7706535306169282,1.0648182044596728,0.7993605664380152,0.9277180976257255,5.772572686387979,4.407896728842338,4.943777035673044,461.0088324334447,False,False,0.4245810055865922,2
West Godavari,551,179,0.4921472071418823,1.5787770401551926,1.0992199711376682,0.2498414737812653,5.246663411602807,4.031740915419224,4.907991011516496,36.69554633126307,False,False,0.37988826815642457,4
Wokha,551,179,0.5841678719395371,4.2301280259235705,2.9109307908257005,0.7012707667773364,5.336146471461492,3.6033035779827434,43.031747448581505,95.318623014263,False,False,0.7374301675977654,2
Yadgir,551,179,0.7733477444820661,1.0792322178968001,0.7956010032304349,0.8349791457512802,7.561114526104236,5.816341062620407,5.138895165569115,346.4438063730845,False,False,0.43575418994413406,2
Yamunanagar,551,179,0.9632147186609938,1.0051295005946588,0.7577194362612703,0.8377714685945868,7.246341025189344,5.522686681182031,27.4643900003121,323.6758528135826,False,False,0.6145251396648045,4
Yanam,551,179,0.8547308816282402,0.7946868389453676,0.6091547335076771,0.46901651571790504,4.485292161621201,3.4861047483278176,4.3472912830436,37.88789363627853,False,False,0.39664804469273746,2
Yavatmal,551,179,0.8251408100574826,1.073781032095701,0.8632333925650949,0.9071282022985762,6.58916954429233,5.00302557800872,6.593909678224773,467.4955837832777,False,False,0.4581005586592179,2
Zunheboto,551,179,0.9258547819556218,1.1434856973898373,0.832689916462687,0.5426389210291431,5.877787255214048,3.8505522453495526,17.63511625729534,75.53852876002621,False,False,0.4692737430167598,2
